id|data_iniSE|casos|ibge_code|cidade|uf|cep|latitude|longitude
9714|2015-05-17|7.0|230320|Caririaçu|CE|63220-000|-7.0417|-39.2542
9715|2015-05-24|5.0|230320|Caririaçu|CE|63220-000|-7.0417|-39.2542
9716|2015-05-31|5.0|230320|Caririaçu|CE|63220-000|-7.0417|-39.2542
9717|2015-06-07|1.0|230320|Caririaçu|CE|63220-000|-7.0417|-39.2542
9718|2015-06-14|3.0|230320|Caririaçu|CE|63220-000|-7.0417|-39.2542
9719|2015-06-21|0.0|230320|Caririaçu|CE|63220-000|-7.0417|-39.2542
9720|2015-06-28|2.0|230320|Caririaçu|CE|63220-000|-7.0417|-39.2542
9721|2015-07-05|0.0|230320|Caririaçu|CE|63220-000|-7.0417|-39.2542
9722|2015-07-12|0.0|230320|Caririaçu|CE|63220-000|-7.0417|-39.2542
9723|2015-07-19|0.0|230320|Caririaçu|CE|63220-000|-7.0417|-39.2542
9724|2015-07-26|0.0|230320|Caririaçu|CE|63220-000|-7.0417|-39.2542
9725|2015-08-02|0.0|230320|Caririaçu|CE|63220-000|-7.0417|-39.2542
9726|2015-08-09|0.0|230320|Caririaçu|CE|63220-000|-7.0417|-39.2542
9727|2015-08-16|0.0|230320|Caririaçu|CE|63220-000|-7.0417|-39.2542
9728|2015-08-23|0.0|230320|Caririaçu|CE|63220-000|-7.0417|-39.2542
9729|2015-08-30|0.0|230320|Caririaçu|CE|63220-000|-7.0417|-39.2542
9730|2015-09-06|0.0|230320|Caririaçu|CE|63220-000|-7.0417|-39.2542
9731|2015-09-13|0.0|230320|Caririaçu|CE|63220-000|-7.0417|-39.2542
9732|2015-09-20|0.0|230320|Caririaçu|CE|63220-000|-7.0417|-39.2542
9733|2015-09-27|0.0|230320|Caririaçu|CE|63220-000|-7.0417|-39.2542
9734|2015-10-04|3.0|230320|Caririaçu|CE|63220-000|-7.0417|-39.2542
9735|2015-10-11|0.0|230320|Caririaçu|CE|63220-000|-7.0417|-39.2542
9736|2015-10-18|0.0|230320|Caririaçu|CE|63220-000|-7.0417|-39.2542
9737|2015-10-25|2.0|230320|Caririaçu|CE|63220-000|-7.0417|-39.2542
9738|2015-11-01|0.0|230320|Caririaçu|CE|63220-000|-7.0417|-39.2542
9739|2015-11-08|0.0|230320|Caririaçu|CE|63220-000|-7.0417|-39.2542
9740|2015-11-15|0.0|230320|Caririaçu|CE|63220-000|-7.0417|-39.2542
9741|2015-11-22|0.0|230320|Caririaçu|CE|63220-000|-7.0417|-39.2542
9742|2015-11-29|0.0|230320|Caririaçu|CE|63220-000|-7.0417|-39.2542
9743|2015-12-06|1.0|230320|Caririaçu|CE|63220-000|-7.0417|-39.2542
9744|2015-12-13|0.0|230320|Caririaçu|CE|63220-000|-7.0417|-39.2542
9745|2015-12-20|0.0|230320|Caririaçu|CE|63220-000|-7.0417|-39.2542
9746|2015-12-27|0.0|230320|Caririaçu|CE|63220-000|-7.0417|-39.2542
9957|2015-01-04|0.0|230330|Cariús|CE|63530-000|-6.6562|-39.475
9958|2015-01-11|0.0|230330|Cariús|CE|63530-000|-6.6562|-39.475
9959|2015-01-18|0.0|230330|Cariús|CE|63530-000|-6.6562|-39.475
9960|2015-01-25|0.0|230330|Cariús|CE|63530-000|-6.6562|-39.475
9961|2015-02-01|0.0|230330|Cariús|CE|63530-000|-6.6562|-39.475
9962|2015-02-08|0.0|230330|Cariús|CE|63530-000|-6.6562|-39.475
9963|2015-02-15|0.0|230330|Cariús|CE|63530-000|-6.6562|-39.475
9964|2015-02-22|0.0|230330|Cariús|CE|63530-000|-6.6562|-39.475
9965|2015-03-01|0.0|230330|Cariús|CE|63530-000|-6.6562|-39.475
9966|2015-03-08|0.0|230330|Cariús|CE|63530-000|-6.6562|-39.475
9967|2015-03-15|0.0|230330|Cariús|CE|63530-000|-6.6562|-39.475
9968|2015-03-22|0.0|230330|Cariús|CE|63530-000|-6.6562|-39.475
9969|2015-03-29|0.0|230330|Cariús|CE|63530-000|-6.6562|-39.475
9970|2015-04-05|0.0|230330|Cariús|CE|63530-000|-6.6562|-39.475
9971|2015-04-12|0.0|230330|Cariús|CE|63530-000|-6.6562|-39.475
9972|2015-04-19|0.0|230330|Cariús|CE|63530-000|-6.6562|-39.475
9973|2015-04-26|0.0|230330|Cariús|CE|63530-000|-6.6562|-39.475
9974|2015-05-03|0.0|230330|Cariús|CE|63530-000|-6.6562|-39.475
9975|2015-05-10|0.0|230330|Cariús|CE|63530-000|-6.6562|-39.475
9976|2015-05-17|0.0|230330|Cariús|CE|63530-000|-6.6562|-39.475
9977|2015-05-24|0.0|230330|Cariús|CE|63530-000|-6.6562|-39.475
9978|2015-05-31|0.0|230330|Cariús|CE|63530-000|-6.6562|-39.475
9979|2015-06-07|0.0|230330|Cariús|CE|63530-000|-6.6562|-39.475
9980|2015-06-14|0.0|230330|Cariús|CE|63530-000|-6.6562|-39.475
9981|2015-06-21|0.0|230330|Cariús|CE|63530-000|-6.6562|-39.475
9982|2015-06-28|0.0|230330|Cariús|CE|63530-000|-6.6562|-39.475
9983|2015-07-05|0.0|230330|Cariús|CE|63530-000|-6.6562|-39.475
9984|2015-07-12|0.0|230330|Cariús|CE|63530-000|-6.6562|-39.475
9985|2015-07-19|0.0|230330|Cariús|CE|63530-000|-6.6562|-39.475
9986|2015-07-26|0.0|230330|Cariús|CE|63530-000|-6.6562|-39.475
9987|2015-08-02|0.0|230330|Cariús|CE|63530-000|-6.6562|-39.475
9988|2015-08-09|0.0|230330|Cariús|CE|63530-000|-6.6562|-39.475
9989|2015-08-16|0.0|230330|Cariús|CE|63530-000|-6.6562|-39.475
9990|2015-08-23|0.0|230330|Cariús|CE|63530-000|-6.6562|-39.475
9991|2015-08-30|0.0|230330|Cariús|CE|63530-000|-6.6562|-39.475
9992|2015-09-06|0.0|230330|Cariús|CE|63530-000|-6.6562|-39.475
9993|2015-09-13|0.0|230330|Cariús|CE|63530-000|-6.6562|-39.475
9994|2015-09-20|0.0|230330|Cariús|CE|63530-000|-6.6562|-39.475
9995|2015-09-27|0.0|230330|Cariús|CE|63530-000|-6.6562|-39.475
9996|2015-10-04|0.0|230330|Cariús|CE|63530-000|-6.6562|-39.475
9997|2015-10-11|0.0|230330|Cariús|CE|63530-000|-6.6562|-39.475
9998|2015-10-18|0.0|230330|Cariús|CE|63530-000|-6.6562|-39.475
9999|2015-10-25|0.0|230330|Cariús|CE|63530-000|-6.6562|-39.475
10000|2015-11-01|0.0|230330|Cariús|CE|63530-000|-6.6562|-39.475
10001|2015-11-08|0.0|230330|Cariús|CE|63530-000|-6.6562|-39.475
10002|2015-11-15|0.0|230330|Cariús|CE|63530-000|-6.6562|-39.475
10003|2015-11-22|0.0|230330|Cariús|CE|63530-000|-6.6562|-39.475
10004|2015-11-29|0.0|230330|Cariús|CE|63530-000|-6.6562|-39.475
10005|2015-12-06|0.0|230330|Cariús|CE|63530-000|-6.6562|-39.475
10006|2015-12-13|0.0|230330|Cariús|CE|63530-000|-6.6562|-39.475
10007|2015-12-20|0.0|230330|Cariús|CE|63530-000|-6.6562|-39.475
10008|2015-12-27|0.0|230330|Cariús|CE|63530-000|-6.6562|-39.475
10219|2015-01-04|0.0|230340|Carnaubal|CE|62375-000|-4.121|-41.0137
10220|2015-01-11|0.0|230340|Carnaubal|CE|62375-000|-4.121|-41.0137
10221|2015-01-18|0.0|230340|Carnaubal|CE|62375-000|-4.121|-41.0137
10222|2015-01-25|0.0|230340|Carnaubal|CE|62375-000|-4.121|-41.0137
10223|2015-02-01|0.0|230340|Carnaubal|CE|62375-000|-4.121|-41.0137
10224|2015-02-08|0.0|230340|Carnaubal|CE|62375-000|-4.121|-41.0137
10225|2015-02-15|0.0|230340|Carnaubal|CE|62375-000|-4.121|-41.0137
10226|2015-02-22|0.0|230340|Carnaubal|CE|62375-000|-4.121|-41.0137
10227|2015-03-01|0.0|230340|Carnaubal|CE|62375-000|-4.121|-41.0137
10228|2015-03-08|0.0|230340|Carnaubal|CE|62375-000|-4.121|-41.0137
10229|2015-03-15|0.0|230340|Carnaubal|CE|62375-000|-4.121|-41.0137
10230|2015-03-22|0.0|230340|Carnaubal|CE|62375-000|-4.121|-41.0137
10231|2015-03-29|0.0|230340|Carnaubal|CE|62375-000|-4.121|-41.0137
10232|2015-04-05|0.0|230340|Carnaubal|CE|62375-000|-4.121|-41.0137
10233|2015-04-12|0.0|230340|Carnaubal|CE|62375-000|-4.121|-41.0137
10234|2015-04-19|0.0|230340|Carnaubal|CE|62375-000|-4.121|-41.0137
10235|2015-04-26|0.0|230340|Carnaubal|CE|62375-000|-4.121|-41.0137
10236|2015-05-03|0.0|230340|Carnaubal|CE|62375-000|-4.121|-41.0137
10237|2015-05-10|0.0|230340|Carnaubal|CE|62375-000|-4.121|-41.0137
10238|2015-05-17|0.0|230340|Carnaubal|CE|62375-000|-4.121|-41.0137
10239|2015-05-24|0.0|230340|Carnaubal|CE|62375-000|-4.121|-41.0137
10240|2015-05-31|0.0|230340|Carnaubal|CE|62375-000|-4.121|-41.0137
10241|2015-06-07|0.0|230340|Carnaubal|CE|62375-000|-4.121|-41.0137
10242|2015-06-14|0.0|230340|Carnaubal|CE|62375-000|-4.121|-41.0137
10243|2015-06-21|0.0|230340|Carnaubal|CE|62375-000|-4.121|-41.0137
10244|2015-06-28|0.0|230340|Carnaubal|CE|62375-000|-4.121|-41.0137
10245|2015-07-05|0.0|230340|Carnaubal|CE|62375-000|-4.121|-41.0137
10246|2015-07-12|0.0|230340|Carnaubal|CE|62375-000|-4.121|-41.0137
10247|2015-07-19|0.0|230340|Carnaubal|CE|62375-000|-4.121|-41.0137
10248|2015-07-26|0.0|230340|Carnaubal|CE|62375-000|-4.121|-41.0137
10249|2015-08-02|0.0|230340|Carnaubal|CE|62375-000|-4.121|-41.0137
10250|2015-08-09|0.0|230340|Carnaubal|CE|62375-000|-4.121|-41.0137
10251|2015-08-16|0.0|230340|Carnaubal|CE|62375-000|-4.121|-41.0137
10252|2015-08-23|0.0|230340|Carnaubal|CE|62375-000|-4.121|-41.0137
10253|2015-08-30|0.0|230340|Carnaubal|CE|62375-000|-4.121|-41.0137
10254|2015-09-06|0.0|230340|Carnaubal|CE|62375-000|-4.121|-41.0137
10255|2015-09-13|0.0|230340|Carnaubal|CE|62375-000|-4.121|-41.0137
10256|2015-09-20|0.0|230340|Carnaubal|CE|62375-000|-4.121|-41.0137
10257|2015-09-27|0.0|230340|Carnaubal|CE|62375-000|-4.121|-41.0137
10258|2015-10-04|0.0|230340|Carnaubal|CE|62375-000|-4.121|-41.0137
10259|2015-10-11|0.0|230340|Carnaubal|CE|62375-000|-4.121|-41.0137
10260|2015-10-18|0.0|230340|Carnaubal|CE|62375-000|-4.121|-41.0137
10261|2015-10-25|0.0|230340|Carnaubal|CE|62375-000|-4.121|-41.0137
10262|2015-11-01|0.0|230340|Carnaubal|CE|62375-000|-4.121|-41.0137
10263|2015-11-08|0.0|230340|Carnaubal|CE|62375-000|-4.121|-41.0137
10264|2015-11-15|0.0|230340|Carnaubal|CE|62375-000|-4.121|-41.0137
10265|2015-11-22|0.0|230340|Carnaubal|CE|62375-000|-4.121|-41.0137
10266|2015-11-29|0.0|230340|Carnaubal|CE|62375-000|-4.121|-41.0137
10267|2015-12-06|0.0|230340|Carnaubal|CE|62375-000|-4.121|-41.0137
10268|2015-12-13|0.0|230340|Carnaubal|CE|62375-000|-4.121|-41.0137
10269|2015-12-20|0.0|230340|Carnaubal|CE|62375-000|-4.121|-41.0137
10270|2015-12-27|0.0|230340|Carnaubal|CE|62375-000|-4.121|-41.0137
10481|2015-01-04|3.0|230350|Cascavel|CE|62850-000|-4.27|-38.2738
10482|2015-01-11|1.0|230350|Cascavel|CE|62850-000|-4.27|-38.2738
10483|2015-01-18|0.0|230350|Cascavel|CE|62850-000|-4.27|-38.2738
10484|2015-01-25|2.0|230350|Cascavel|CE|62850-000|-4.27|-38.2738
10485|2015-02-01|1.0|230350|Cascavel|CE|62850-000|-4.27|-38.2738
10486|2015-02-08|4.0|230350|Cascavel|CE|62850-000|-4.27|-38.2738
10487|2015-02-15|3.0|230350|Cascavel|CE|62850-000|-4.27|-38.2738
10488|2015-02-22|5.0|230350|Cascavel|CE|62850-000|-4.27|-38.2738
10489|2015-03-01|3.0|230350|Cascavel|CE|62850-000|-4.27|-38.2738
10490|2015-03-08|9.0|230350|Cascavel|CE|62850-000|-4.27|-38.2738
10491|2015-03-15|7.0|230350|Cascavel|CE|62850-000|-4.27|-38.2738
10492|2015-03-22|6.0|230350|Cascavel|CE|62850-000|-4.27|-38.2738
10493|2015-03-29|12.0|230350|Cascavel|CE|62850-000|-4.27|-38.2738
10494|2015-04-05|12.0|230350|Cascavel|CE|62850-000|-4.27|-38.2738
10495|2015-04-12|18.0|230350|Cascavel|CE|62850-000|-4.27|-38.2738
10496|2015-04-19|10.0|230350|Cascavel|CE|62850-000|-4.27|-38.2738
10497|2015-04-26|12.0|230350|Cascavel|CE|62850-000|-4.27|-38.2738
10498|2015-05-03|10.0|230350|Cascavel|CE|62850-000|-4.27|-38.2738
10499|2015-05-10|18.0|230350|Cascavel|CE|62850-000|-4.27|-38.2738
10500|2015-05-17|25.0|230350|Cascavel|CE|62850-000|-4.27|-38.2738
10501|2015-05-24|10.0|230350|Cascavel|CE|62850-000|-4.27|-38.2738
10502|2015-05-31|25.0|230350|Cascavel|CE|62850-000|-4.27|-38.2738
10503|2015-06-07|5.0|230350|Cascavel|CE|62850-000|-4.27|-38.2738
10504|2015-06-14|3.0|230350|Cascavel|CE|62850-000|-4.27|-38.2738
10505|2015-06-21|5.0|230350|Cascavel|CE|62850-000|-4.27|-38.2738
10506|2015-06-28|4.0|230350|Cascavel|CE|62850-000|-4.27|-38.2738
10507|2015-07-05|2.0|230350|Cascavel|CE|62850-000|-4.27|-38.2738
10508|2015-07-12|11.0|230350|Cascavel|CE|62850-000|-4.27|-38.2738
10509|2015-07-19|0.0|230350|Cascavel|CE|62850-000|-4.27|-38.2738
10510|2015-07-26|0.0|230350|Cascavel|CE|62850-000|-4.27|-38.2738
10511|2015-08-02|0.0|230350|Cascavel|CE|62850-000|-4.27|-38.2738
10512|2015-08-09|2.0|230350|Cascavel|CE|62850-000|-4.27|-38.2738
10513|2015-08-16|0.0|230350|Cascavel|CE|62850-000|-4.27|-38.2738
10514|2015-08-23|0.0|230350|Cascavel|CE|62850-000|-4.27|-38.2738
10515|2015-08-30|0.0|230350|Cascavel|CE|62850-000|-4.27|-38.2738
10516|2015-09-06|0.0|230350|Cascavel|CE|62850-000|-4.27|-38.2738
10517|2015-09-13|0.0|230350|Cascavel|CE|62850-000|-4.27|-38.2738
10518|2015-09-20|0.0|230350|Cascavel|CE|62850-000|-4.27|-38.2738
10519|2015-09-27|1.0|230350|Cascavel|CE|62850-000|-4.27|-38.2738
10520|2015-10-04|1.0|230350|Cascavel|CE|62850-000|-4.27|-38.2738
10521|2015-10-11|0.0|230350|Cascavel|CE|62850-000|-4.27|-38.2738
10522|2015-10-18|0.0|230350|Cascavel|CE|62850-000|-4.27|-38.2738
10523|2015-10-25|0.0|230350|Cascavel|CE|62850-000|-4.27|-38.2738
10524|2015-11-01|1.0|230350|Cascavel|CE|62850-000|-4.27|-38.2738
10525|2015-11-08|0.0|230350|Cascavel|CE|62850-000|-4.27|-38.2738
10526|2015-11-15|0.0|230350|Cascavel|CE|62850-000|-4.27|-38.2738
10527|2015-11-22|0.0|230350|Cascavel|CE|62850-000|-4.27|-38.2738
10528|2015-11-29|1.0|230350|Cascavel|CE|62850-000|-4.27|-38.2738
10529|2015-12-06|1.0|230350|Cascavel|CE|62850-000|-4.27|-38.2738
10530|2015-12-13|0.0|230350|Cascavel|CE|62850-000|-4.27|-38.2738
10531|2015-12-20|0.0|230350|Cascavel|CE|62850-000|-4.27|-38.2738
10532|2015-12-27|0.0|230350|Cascavel|CE|62850-000|-4.27|-38.2738
10743|2015-01-04|0.0|230360|Catarina|CE|63595-000|-6.2502|-39.9487
10744|2015-01-11|0.0|230360|Catarina|CE|63595-000|-6.2502|-39.9487
10745|2015-01-18|0.0|230360|Catarina|CE|63595-000|-6.2502|-39.9487
10746|2015-01-25|0.0|230360|Catarina|CE|63595-000|-6.2502|-39.9487
10747|2015-02-01|0.0|230360|Catarina|CE|63595-000|-6.2502|-39.9487
10748|2015-02-08|0.0|230360|Catarina|CE|63595-000|-6.2502|-39.9487
10749|2015-02-15|0.0|230360|Catarina|CE|63595-000|-6.2502|-39.9487
10750|2015-02-22|0.0|230360|Catarina|CE|63595-000|-6.2502|-39.9487
10751|2015-03-01|0.0|230360|Catarina|CE|63595-000|-6.2502|-39.9487
10752|2015-03-08|0.0|230360|Catarina|CE|63595-000|-6.2502|-39.9487
10753|2015-03-15|0.0|230360|Catarina|CE|63595-000|-6.2502|-39.9487
10754|2015-03-22|0.0|230360|Catarina|CE|63595-000|-6.2502|-39.9487
10755|2015-03-29|0.0|230360|Catarina|CE|63595-000|-6.2502|-39.9487
10756|2015-04-05|0.0|230360|Catarina|CE|63595-000|-6.2502|-39.9487
10757|2015-04-12|0.0|230360|Catarina|CE|63595-000|-6.2502|-39.9487
10758|2015-04-19|0.0|230360|Catarina|CE|63595-000|-6.2502|-39.9487
10759|2015-04-26|0.0|230360|Catarina|CE|63595-000|-6.2502|-39.9487
10760|2015-05-03|0.0|230360|Catarina|CE|63595-000|-6.2502|-39.9487
10761|2015-05-10|2.0|230360|Catarina|CE|63595-000|-6.2502|-39.9487
10762|2015-05-17|0.0|230360|Catarina|CE|63595-000|-6.2502|-39.9487
10763|2015-05-24|0.0|230360|Catarina|CE|63595-000|-6.2502|-39.9487
10764|2015-05-31|1.0|230360|Catarina|CE|63595-000|-6.2502|-39.9487
10765|2015-06-07|0.0|230360|Catarina|CE|63595-000|-6.2502|-39.9487
10766|2015-06-14|0.0|230360|Catarina|CE|63595-000|-6.2502|-39.9487
10767|2015-06-21|0.0|230360|Catarina|CE|63595-000|-6.2502|-39.9487
10768|2015-06-28|0.0|230360|Catarina|CE|63595-000|-6.2502|-39.9487
10769|2015-07-05|0.0|230360|Catarina|CE|63595-000|-6.2502|-39.9487
10770|2015-07-12|1.0|230360|Catarina|CE|63595-000|-6.2502|-39.9487
10771|2015-07-19|0.0|230360|Catarina|CE|63595-000|-6.2502|-39.9487
10772|2015-07-26|0.0|230360|Catarina|CE|63595-000|-6.2502|-39.9487
10773|2015-08-02|0.0|230360|Catarina|CE|63595-000|-6.2502|-39.9487
10774|2015-08-09|0.0|230360|Catarina|CE|63595-000|-6.2502|-39.9487
10775|2015-08-16|0.0|230360|Catarina|CE|63595-000|-6.2502|-39.9487
10776|2015-08-23|0.0|230360|Catarina|CE|63595-000|-6.2502|-39.9487
10777|2015-08-30|0.0|230360|Catarina|CE|63595-000|-6.2502|-39.9487
10778|2015-09-06|0.0|230360|Catarina|CE|63595-000|-6.2502|-39.9487
10779|2015-09-13|0.0|230360|Catarina|CE|63595-000|-6.2502|-39.9487
10780|2015-09-20|0.0|230360|Catarina|CE|63595-000|-6.2502|-39.9487
10781|2015-09-27|0.0|230360|Catarina|CE|63595-000|-6.2502|-39.9487
10782|2015-10-04|0.0|230360|Catarina|CE|63595-000|-6.2502|-39.9487
10783|2015-10-11|0.0|230360|Catarina|CE|63595-000|-6.2502|-39.9487
10784|2015-10-18|0.0|230360|Catarina|CE|63595-000|-6.2502|-39.9487
10785|2015-10-25|0.0|230360|Catarina|CE|63595-000|-6.2502|-39.9487
10786|2015-11-01|0.0|230360|Catarina|CE|63595-000|-6.2502|-39.9487
10787|2015-11-08|0.0|230360|Catarina|CE|63595-000|-6.2502|-39.9487
10788|2015-11-15|0.0|230360|Catarina|CE|63595-000|-6.2502|-39.9487
10789|2015-11-22|0.0|230360|Catarina|CE|63595-000|-6.2502|-39.9487
10790|2015-11-29|0.0|230360|Catarina|CE|63595-000|-6.2502|-39.9487
10791|2015-12-06|0.0|230360|Catarina|CE|63595-000|-6.2502|-39.9487
10792|2015-12-13|0.0|230360|Catarina|CE|63595-000|-6.2502|-39.9487
10793|2015-12-20|0.0|230360|Catarina|CE|63595-000|-6.2502|-39.9487
10794|2015-12-27|0.0|230360|Catarina|CE|63595-000|-6.2502|-39.9487
11005|2015-01-04|0.0|230365|Catunda|CE|62297-000|-4.6047|-40.1863
11006|2015-01-11|0.0|230365|Catunda|CE|62297-000|-4.6047|-40.1863
11007|2015-01-18|0.0|230365|Catunda|CE|62297-000|-4.6047|-40.1863
11008|2015-01-25|0.0|230365|Catunda|CE|62297-000|-4.6047|-40.1863
11009|2015-02-01|0.0|230365|Catunda|CE|62297-000|-4.6047|-40.1863
11010|2015-02-08|0.0|230365|Catunda|CE|62297-000|-4.6047|-40.1863
11011|2015-02-15|0.0|230365|Catunda|CE|62297-000|-4.6047|-40.1863
11012|2015-02-22|0.0|230365|Catunda|CE|62297-000|-4.6047|-40.1863
11013|2015-03-01|0.0|230365|Catunda|CE|62297-000|-4.6047|-40.1863
11014|2015-03-08|0.0|230365|Catunda|CE|62297-000|-4.6047|-40.1863
11015|2015-03-15|0.0|230365|Catunda|CE|62297-000|-4.6047|-40.1863
11016|2015-03-22|0.0|230365|Catunda|CE|62297-000|-4.6047|-40.1863
11017|2015-03-29|0.0|230365|Catunda|CE|62297-000|-4.6047|-40.1863
11018|2015-04-05|0.0|230365|Catunda|CE|62297-000|-4.6047|-40.1863
11019|2015-04-12|0.0|230365|Catunda|CE|62297-000|-4.6047|-40.1863
11020|2015-04-19|0.0|230365|Catunda|CE|62297-000|-4.6047|-40.1863
11021|2015-04-26|0.0|230365|Catunda|CE|62297-000|-4.6047|-40.1863
11022|2015-05-03|0.0|230365|Catunda|CE|62297-000|-4.6047|-40.1863
11023|2015-05-10|0.0|230365|Catunda|CE|62297-000|-4.6047|-40.1863
11024|2015-05-17|0.0|230365|Catunda|CE|62297-000|-4.6047|-40.1863
11025|2015-05-24|0.0|230365|Catunda|CE|62297-000|-4.6047|-40.1863
11026|2015-05-31|0.0|230365|Catunda|CE|62297-000|-4.6047|-40.1863
11027|2015-06-07|0.0|230365|Catunda|CE|62297-000|-4.6047|-40.1863
11028|2015-06-14|0.0|230365|Catunda|CE|62297-000|-4.6047|-40.1863
11029|2015-06-21|0.0|230365|Catunda|CE|62297-000|-4.6047|-40.1863
11030|2015-06-28|0.0|230365|Catunda|CE|62297-000|-4.6047|-40.1863
11031|2015-07-05|0.0|230365|Catunda|CE|62297-000|-4.6047|-40.1863
11032|2015-07-12|0.0|230365|Catunda|CE|62297-000|-4.6047|-40.1863
11033|2015-07-19|0.0|230365|Catunda|CE|62297-000|-4.6047|-40.1863
11034|2015-07-26|0.0|230365|Catunda|CE|62297-000|-4.6047|-40.1863
11035|2015-08-02|0.0|230365|Catunda|CE|62297-000|-4.6047|-40.1863
11036|2015-08-09|0.0|230365|Catunda|CE|62297-000|-4.6047|-40.1863
11037|2015-08-16|0.0|230365|Catunda|CE|62297-000|-4.6047|-40.1863
11038|2015-08-23|0.0|230365|Catunda|CE|62297-000|-4.6047|-40.1863
11039|2015-08-30|0.0|230365|Catunda|CE|62297-000|-4.6047|-40.1863
11040|2015-09-06|0.0|230365|Catunda|CE|62297-000|-4.6047|-40.1863
11041|2015-09-13|0.0|230365|Catunda|CE|62297-000|-4.6047|-40.1863
11042|2015-09-20|0.0|230365|Catunda|CE|62297-000|-4.6047|-40.1863
11043|2015-09-27|0.0|230365|Catunda|CE|62297-000|-4.6047|-40.1863
11044|2015-10-04|0.0|230365|Catunda|CE|62297-000|-4.6047|-40.1863
11045|2015-10-11|0.0|230365|Catunda|CE|62297-000|-4.6047|-40.1863
11046|2015-10-18|0.0|230365|Catunda|CE|62297-000|-4.6047|-40.1863
11047|2015-10-25|0.0|230365|Catunda|CE|62297-000|-4.6047|-40.1863
11048|2015-11-01|0.0|230365|Catunda|CE|62297-000|-4.6047|-40.1863
11049|2015-11-08|0.0|230365|Catunda|CE|62297-000|-4.6047|-40.1863
11050|2015-11-15|0.0|230365|Catunda|CE|62297-000|-4.6047|-40.1863
11051|2015-11-22|0.0|230365|Catunda|CE|62297-000|-4.6047|-40.1863
11052|2015-11-29|0.0|230365|Catunda|CE|62297-000|-4.6047|-40.1863
11053|2015-12-06|0.0|230365|Catunda|CE|62297-000|-4.6047|-40.1863
11054|2015-12-13|0.0|230365|Catunda|CE|62297-000|-4.6047|-40.1863
11055|2015-12-20|0.0|230365|Catunda|CE|62297-000|-4.6047|-40.1863
11056|2015-12-27|0.0|230365|Catunda|CE|62297-000|-4.6047|-40.1863
11267|2015-01-04|18.0|230370|Caucaia|CE|61600-000|-3.7822|-38.8025
11268|2015-01-11|4.0|230370|Caucaia|CE|61600-000|-3.7822|-38.8025
11269|2015-01-18|5.0|230370|Caucaia|CE|61600-000|-3.7822|-38.8025
11270|2015-01-25|44.0|230370|Caucaia|CE|61600-000|-3.7822|-38.8025
11271|2015-02-01|17.0|230370|Caucaia|CE|61600-000|-3.7822|-38.8025
11272|2015-02-08|37.0|230370|Caucaia|CE|61600-000|-3.7822|-38.8025
11273|2015-02-15|76.0|230370|Caucaia|CE|61600-000|-3.7822|-38.8025
11274|2015-02-22|132.0|230370|Caucaia|CE|61600-000|-3.7822|-38.8025
11275|2015-03-01|159.0|230370|Caucaia|CE|61600-000|-3.7822|-38.8025
11276|2015-03-08|191.0|230370|Caucaia|CE|61600-000|-3.7822|-38.8025
11277|2015-03-15|167.0|230370|Caucaia|CE|61600-000|-3.7822|-38.8025
11278|2015-03-22|132.0|230370|Caucaia|CE|61600-000|-3.7822|-38.8025
11279|2015-03-29|144.0|230370|Caucaia|CE|61600-000|-3.7822|-38.8025
11280|2015-04-05|120.0|230370|Caucaia|CE|61600-000|-3.7822|-38.8025
11281|2015-04-12|138.0|230370|Caucaia|CE|61600-000|-3.7822|-38.8025
11282|2015-04-19|111.0|230370|Caucaia|CE|61600-000|-3.7822|-38.8025
11283|2015-04-26|158.0|230370|Caucaia|CE|61600-000|-3.7822|-38.8025
11284|2015-05-03|83.0|230370|Caucaia|CE|61600-000|-3.7822|-38.8025
11285|2015-05-10|48.0|230370|Caucaia|CE|61600-000|-3.7822|-38.8025
11286|2015-05-17|51.0|230370|Caucaia|CE|61600-000|-3.7822|-38.8025
11287|2015-05-24|41.0|230370|Caucaia|CE|61600-000|-3.7822|-38.8025
11288|2015-05-31|61.0|230370|Caucaia|CE|61600-000|-3.7822|-38.8025
11289|2015-06-07|93.0|230370|Caucaia|CE|61600-000|-3.7822|-38.8025
11290|2015-06-14|100.0|230370|Caucaia|CE|61600-000|-3.7822|-38.8025
11291|2015-06-21|33.0|230370|Caucaia|CE|61600-000|-3.7822|-38.8025
11292|2015-06-28|16.0|230370|Caucaia|CE|61600-000|-3.7822|-38.8025
11293|2015-07-05|4.0|230370|Caucaia|CE|61600-000|-3.7822|-38.8025
11294|2015-07-12|15.0|230370|Caucaia|CE|61600-000|-3.7822|-38.8025
11295|2015-07-19|3.0|230370|Caucaia|CE|61600-000|-3.7822|-38.8025
11296|2015-07-26|3.0|230370|Caucaia|CE|61600-000|-3.7822|-38.8025
11297|2015-08-02|0.0|230370|Caucaia|CE|61600-000|-3.7822|-38.8025
11298|2015-08-09|3.0|230370|Caucaia|CE|61600-000|-3.7822|-38.8025
11299|2015-08-16|0.0|230370|Caucaia|CE|61600-000|-3.7822|-38.8025
11300|2015-08-23|8.0|230370|Caucaia|CE|61600-000|-3.7822|-38.8025
11301|2015-08-30|3.0|230370|Caucaia|CE|61600-000|-3.7822|-38.8025
11302|2015-09-06|11.0|230370|Caucaia|CE|61600-000|-3.7822|-38.8025
11303|2015-09-13|0.0|230370|Caucaia|CE|61600-000|-3.7822|-38.8025
